pharmacy_id,pharmacy_name,drug_name,category,manufacturer,unit_price_inr,stock_qty,otc_or_rx
PH010,Vile Parle Generic Aid,Glimbell M 1mg/500mg Tablet SR,Antidiabetic,Nimbles Biotech Pvt Ltd,4.33,62,Rx
PH010,Vile Parle Generic Aid,Formistar G 2mg/500mg Tablet ER,Antidiabetic,Iva Healthcare Pvt. Ltd.,4.57,49,Rx
PH010,Vile Parle Generic Aid,Tenlifast M 1000mg/20mg Tablet,Antidiabetic,Invision Medi Sciences Pvt Ltd,15.34,77,Rx
PH010,Vile Parle Generic Aid,Glorimet Forte G1 Tablet,Antidiabetic,Oaknet Healthcare Pvt Ltd,8.8,189,Rx
PH010,Vile Parle Generic Aid,Dartmet 1gm Tablet SR,Antidiabetic,Addii Biotech Pvt Ltd,3.74,176,Rx
PH010,Vile Parle Generic Aid,Glipsov M 20/500 Tablet SR,Antidiabetic,Emcure Pharmaceuticals Ltd,18.01,107,Rx
PH010,Vile Parle Generic Aid,Triobimet 1mg/500mg/15mg Tablet ER,Antidiabetic,Corona Remedies Pvt Ltd,12.92,5,Rx
PH010,Vile Parle Generic Aid,Metforise 500mg Tablet,Antidiabetic,Carise Pharmaceuticals Pvt Ltd,2.25,70,Rx
PH010,Vile Parle Generic Aid,Zoryl MP 1 Forte Tablet SR,Antidiabetic,Intas Pharmaceuticals Ltd,11.17,20,Rx
PH010,Vile Parle Generic Aid,Voglidase-M Forte Tablet SR,Antidiabetic,East West Pharma,10.8,79,Rx
PH010,Vile Parle Generic Aid,Glimesoft M1 1mg/500mg Tablet,Antidiabetic,Pillix Healthcare,4.61,214,Rx
PH010,Vile Parle Generic Aid,Sugowell SR M1 Tablet,Antidiabetic,Meditouch Wellness,3.65,229,Rx
PH010,Vile Parle Generic Aid,Pioplus 2 Tablet SR,Antidiabetic,Systopic Laboratories Pvt Ltd,5.92,155,Rx
PH010,Vile Parle Generic Aid,Gmp 1 Tablet,Antidiabetic,Ozone Pharmaceuticals Ltd,3.52,20,Rx
PH010,Vile Parle Generic Aid,Glimisave M 3 Tablet PR,Antidiabetic,Eris Lifesciences Ltd,12.54,197,Rx
PH010,Vile Parle Generic Aid,Cilvoryl 1mg Tablet,Antidiabetic,Vasu Organics Pvt Ltd,4.5,18,Rx
PH010,Vile Parle Generic Aid,Endopride PG 2mg/500mg/15mg Tablet SR,Antidiabetic,Radico Remedies,5.01,192,Rx
PH010,Vile Parle Generic Aid,Raastel 80 Tablet,Cardiovascular,Metalis Lifesciences Pvt Ltd,11.78,169,Rx
PH010,Vile Parle Generic Aid,Rosca 20mg Tablet,Cardiovascular,Genix Pharma Ltd,14.62,232,Rx
PH010,Vile Parle Generic Aid,Lotan 25mg Tablet,Cardiovascular,Taurus Laboratories Pvt Ltd,1.41,152,Rx
PH010,Vile Parle Generic Aid,Dotstat 5mg Tablet,Cardiovascular,Three Dots Lifescience,5.0,229,Rx
PH010,Vile Parle Generic Aid,Alvitel 80mg Tablet,Cardiovascular,Granmed Pharma,8.98,211,Rx
PH010,Vile Parle Generic Aid,Telitoss-H 40mg/12.5mg Tablet,Cardiovascular,Novalab Healthcare Pvt Ltd,8.32,108,Rx
PH010,Vile Parle Generic Aid,Megmator D3 10mg/1000IU Tablet,Cardiovascular,Ridhima Biocare,9.7,183,Rx
PH010,Vile Parle Generic Aid,LR H Tablet,Cardiovascular,Zydus Cadila,7.99,214,Rx
PH010,Vile Parle Generic Aid,Roztel-H 40mg/12.5mg Tablet,Cardiovascular,Rouzel Pharma,9.88,116,Rx
PH010,Vile Parle Generic Aid,Amlong CT Tablet,Cardiovascular,Micro Labs Ltd,6.78,86,Rx
PH010,Vile Parle Generic Aid,Telster CT 80mg/12.5mg Tablet,Cardiovascular,Jarun Pharmaceuticals,16.48,65,Rx
PH010,Vile Parle Generic Aid,Rosarex 5mg Tablet,Cardiovascular,Dermarex HealthCare India Pvt. Ltd.,5.67,247,Rx
PH010,Vile Parle Generic Aid,Vistatel H 40mg/12.5mg Tablet,Cardiovascular,Kanvista Drugs Pvt Ltd,5.17,190,Rx
PH010,Vile Parle Generic Aid,Telpiwin AM 40mg/5mg Tablet,Cardiovascular,Clipwin Pharmaceuticals,8.95,58,Rx
PH010,Vile Parle Generic Aid,Riocard 100mg Tablet ER,Cardiovascular,Radius Drug Pvt Ltd,10.34,16,Rx
PH010,Vile Parle Generic Aid,Bilopine 5 Tablet,Cardiovascular,Bi-Cure Remedies,2.73,1,Rx
PH010,Vile Parle Generic Aid,Ramveda-H 2.5mg/12.5mg Tablet,Cardiovascular,Vidakem Lifesciences Pvt Ltd,6.07,99,Rx
PH010,Vile Parle Generic Aid,Losateb H 50mg/12.5mg Tablet,Cardiovascular,Nukind Healthcare Pvt Ltd,8.7,68,Rx
PH010,Vile Parle Generic Aid,Lostan 50 Tablet,Cardiovascular,Auspharma Private Limited,5.01,116,Rx
PH010,Vile Parle Generic Aid,Metwin XL 50mg Tablet,Cardiovascular,Concur Pharmaceuticals Pvt.Ltd,6.79,198,Rx
PH010,Vile Parle Generic Aid,Metosol 25 Tablet,Cardiovascular,Saaol Pharma Pvt Ltd     ,25.83,35,Rx
PH010,Vile Parle Generic Aid,Hartek 5 Tablet,Cardiovascular,Brilliant Lifesciences Pvt Ltd,15.53,131,Rx
PH010,Vile Parle Generic Aid,Conivas 10mg Tablet,Cardiovascular,Novalab Healthcare Pvt Ltd,6.59,196,Rx
PH010,Vile Parle Generic Aid,Telsicap H 40mg/12.5mg Tablet,Cardiovascular,Biofield Pharma,8.23,195,Rx
PH010,Vile Parle Generic Aid,Metordil-XL 50 Tablet,Cardiovascular,Prevego Healthcare & Research Private Limited,6.65,200,Rx
PH010,Vile Parle Generic Aid,Ramivaz 5mg Tablet,Cardiovascular,Edinburgh Pharmaceuticals,7.16,151,Rx
PH010,Vile Parle Generic Aid,Atorma 20mg Tablet,Cardiovascular,MPC Pharmaceuticals,11.27,145,Rx
PH010,Vile Parle Generic Aid,Thanktel AM Tablet,Cardiovascular,Nexina Life Sciences Pvt Ltd,8.3,210,Rx
PH010,Vile Parle Generic Aid,Rami Race 5 Tablet,Cardiovascular,Knoll Pharmaceuticals Ltd,10.24,16,Rx
PH010,Vile Parle Generic Aid,Lodens 20mg Tablet,Cardiovascular,Anthem Biopharma,9.01,202,Rx
PH010,Vile Parle Generic Aid,Atorin 40mg Tablet,Cardiovascular,Medley Pharmaceuticals,19.78,208,Rx
PH010,Vile Parle Generic Aid,Dpine AT 5mg/50mg Tablet,Cardiovascular,Dr. Edwin Lab,6.18,31,Rx
PH010,Vile Parle Generic Aid,Atorfirst 10mg Tablet,Cardiovascular,Sinsan Pharmaceuticals,8.67,14,Rx
PH010,Vile Parle Generic Aid,Telsaan 20mg Tablet,Cardiovascular,Saan Labs,3.37,187,Rx
PH010,Vile Parle Generic Aid,Mepra 40mg Injection,Gastrointestinal,Catholicon Pharmaceuticals Pvt Ltd,104.36,213,Rx
PH010,Vile Parle Generic Aid,Nashpro Tablet,Gastrointestinal,Avinash Health Products Pvt Ltd,6.32,108,OTC
PH010,Vile Parle Generic Aid,Nosotron 8 Tablet MD,Gastrointestinal,Superlative Healthcare,8.71,64,OTC
PH010,Vile Parle Generic Aid,Sudhapan-DSR Capsule,Gastrointestinal,Sudha Lifesciences Pvt Ltd,11.17,108,OTC
PH010,Vile Parle Generic Aid,Patrova-D 10mg/40mg Tablet,Gastrointestinal,Scott Edil Pharmacia Ltd,8.72,46,OTC
PH010,Vile Parle Generic Aid,Ossum 20mg Capsule,Gastrointestinal,Zenacts Pharma,4.21,95,OTC
PH010,Vile Parle Generic Aid,Viltipan 40mg Tablet,Gastrointestinal,Viltis Pharma Private Limited,8.5,123,OTC
PH010,Vile Parle Generic Aid,Pansoft 40mg Tablet,Gastrointestinal,Mint Life Sciences Pvt Ltd,5.86,111,OTC
PH010,Vile Parle Generic Aid,Rabizer-D 10mg/20mg Tablet,Gastrointestinal,Axter Pharmaceuticals Pvt Ltd,5.71,26,OTC
PH010,Vile Parle Generic Aid,Instarab D 30mg/20mg Capsule SR,Gastrointestinal,Curewin Hylico Pharma Pvt Ltd,5.38,166,OTC
PH010,Vile Parle Generic Aid,Emesafe 2mg Injection,Gastrointestinal,Wallace Pharmaceuticals Pvt Ltd,9.78,81,Rx
PH010,Vile Parle Generic Aid,Rabewun D 30mg/20mg Capsule,Gastrointestinal,Wunderz Pharmaceuticals,6.48,53,OTC
PH010,Vile Parle Generic Aid,Panton-DSR Capsule,Gastrointestinal,Fantabulous Pharma,9.05,161,OTC
PH010,Vile Parle Generic Aid,Ganaton Total Capsule SR,Gastrointestinal,Abbott,38.19,145,OTC
PH010,Vile Parle Generic Aid,Munipra D 30mg/40mg Capsule SR,Gastrointestinal,Medimind Drugs and Chemicals,7.23,186,OTC
PH010,Vile Parle Generic Aid,Okrab DSR Capsule,Gastrointestinal,Insta Care Lifescience,10.49,200,OTC
PH010,Vile Parle Generic Aid,Rabe D 10 mg/20 mg Tablet,Gastrointestinal,Medial Pharma Ltd,6.34,178,OTC
PH010,Vile Parle Generic Aid,Blazex D 10mg/40mg Tablet,Gastrointestinal,Metamorf Lifesciences,7.98,132,OTC
PH010,Vile Parle Generic Aid,Opraz 20mg Capsule,Gastrointestinal,Biosys Medisciences,4.11,157,OTC
PH010,Vile Parle Generic Aid,Omiast 20mg Capsule,Gastrointestinal,Carenix Bio Pharma Pvt. Ltd.,3.6,211,OTC
PH010,Vile Parle Generic Aid,Omzaris-D Capsule,Gastrointestinal,Azaris Pharma,5.88,155,OTC
PH010,Vile Parle Generic Aid,Tripanta D 30mg/40mg Capsule SR,Gastrointestinal,Phycrus Remedies,8.72,234,OTC
PH010,Vile Parle Generic Aid,Drabe D 30mg/20mg Capsule SR,Gastrointestinal,Dr. D Pharma,8.49,158,OTC
PH010,Vile Parle Generic Aid,Rappin 20mg Tablet,Gastrointestinal,Alred Health Care Ltd,6.29,147,OTC
PH010,Vile Parle Generic Aid,Pantokem 40 Tablet,Gastrointestinal,Prekem Pharmaceuticals Pvt Ltd,6.22,54,OTC
PH010,Vile Parle Generic Aid,Rupant 40mg Injection,Gastrointestinal,Anuveda Life Sciences Pvt Ltd,42.7,87,Rx
PH010,Vile Parle Generic Aid,Soltron 4mg Tablet DT,Gastrointestinal,Lifepure Labs Pvt Ltd,4.39,134,OTC
PH010,Vile Parle Generic Aid,Zolita 40mg Tablet,Gastrointestinal,Astronia Life Sciences,4.99,139,OTC
PH010,Vile Parle Generic Aid,Zopen 40mg Tablet,Gastrointestinal,Kentreck Laboratories Pvt Ltd,6.14,107,OTC
PH010,Vile Parle Generic Aid,Euto D 10mg/40mg Tablet,Gastrointestinal,Zedip Formulations,4.27,101,OTC
PH010,Vile Parle Generic Aid,Rov D 30mg/20mg Capsule SR,Gastrointestinal,Vrovwen Biologics Pvt Ltd,9.27,102,OTC
PH010,Vile Parle Generic Aid,Rabrocid-DSR Capsule,Gastrointestinal,Biotric Healthcare Pvt Ltd,10.03,73,OTC
PH010,Vile Parle Generic Aid,Supraz 40mg Injection,Gastrointestinal,Swizing Biosciences,144.29,107,Rx
PH010,Vile Parle Generic Aid,Temaz 20mg Capsule,Gastrointestinal,Alpic Remedies Ltd,4.47,195,OTC
PH010,Vile Parle Generic Aid,Dialoz D 10mg/20mg Capsule SR,Gastrointestinal,Dial Pharmaceuticals Pvt Ltd,7.01,40,OTC
PH010,Vile Parle Generic Aid,Letop D 30mg/40mg Capsule SR,Gastrointestinal,Lepidus Pharma India Pvt Ltd,9.71,246,OTC
PH010,Vile Parle Generic Aid,Cotrip-H Tablet,Neurological,Consern Pharma Limited,3.69,161,Rx
PH010,Vile Parle Generic Aid,Anxiclo 0.5mg Tablet MD,Neurological,Apostle Remedies,1.83,229,Rx
PH010,Vile Parle Generic Aid,Lonazit Plus 0.5mg/10mg Tablet,Neurological,Progressive Life Care,10.32,178,Rx
PH010,Vile Parle Generic Aid,Gabapoint NT 400mg/10mg Tablet,Neurological,Erzek Pharmaceuticals Pvt Ltd,25.72,43,Rx
PH010,Vile Parle Generic Aid,Latilin 10mg Tablet,Neurological,La Pharmaceuticals,1.56,69,Rx
PH010,Vile Parle Generic Aid,Zolorest-FX Tablet,Neurological,Focus Healthcare,7.55,241,Rx
PH010,Vile Parle Generic Aid,Loprazam Forte Tablet,Neurological,Hetero Healthcare Limited,13.68,2,Rx
PH010,Vile Parle Generic Aid,Clonarey 2mg Tablet,Neurological,Wallrey Pharmaceuticals,5.51,73,Rx
PH010,Vile Parle Generic Aid,Ecitelo 5mg Tablet,Neurological,Mankind Pharma Ltd,4.71,75,Rx
PH010,Vile Parle Generic Aid,Yescam 10mg Tablet,Neurological,Exelife Biotech Pvt Ltd,8.17,144,Rx
PH010,Vile Parle Generic Aid,Gabagest NT 400mg/10mg Tablet,Neurological,Medmom Pharmaceuticals LLP,20.89,119,Rx
PH010,Vile Parle Generic Aid,Halotil 10mg Tablet,Neurological,Ivy Healthcare,8.06,137,Rx
PH010,Vile Parle Generic Aid,Estavin-Plus 0.5mg/10mg Tablet,Neurological,Gavins Pharma Pvt Ltd,10.7,16,Rx
PH010,Vile Parle Generic Aid,Prebag-NT Tablet,Neurological,AAR ESS Remedies Pvt Ltd,28.07,210,Rx
PH010,Vile Parle Generic Aid,Zepam 0.5mg Tablet MD,Neurological,Psycormedies,3.15,201,Rx
PH010,Vile Parle Generic Aid,Depnuf 40mg Capsule,Neurological,Neuracle Lifesciences Pvt Ltd,4.6,204,Rx
PH010,Vile Parle Generic Aid,ONA 0.25mg Tablet MD,Neurological,D D Pharmaceuticals,1.44,23,Rx
PH010,Vile Parle Generic Aid,Juvigen-G 300mg/500mcg Tablet,Neurological,Zenacts Pharma,11.56,151,Rx
PH010,Vile Parle Generic Aid,Gably 75mg Tablet,Neurological,Diligence Pharma,9.34,2,Rx
PH010,Vile Parle Generic Aid,StayHappi Fluoxetine 20mg Capsule,Neurological,Sarvagunaushdhi Pvt Ltd,0.9,100,Rx
PH010,Vile Parle Generic Aid,Coxito-S 10 Tablet,Neurological,Kivi Labs Ltd,8.3,53,Rx
PH010,Vile Parle Generic Aid,Jolivel 5mg Tablet,Neurological,Torrent Pharmaceuticals Ltd,3.68,55,Rx
PH010,Vile Parle Generic Aid,Seglin NT 75mg/10mg Tablet,Neurological,Seguro Lifesciences Private Limited,19.3,39,Rx
PH010,Vile Parle Generic Aid,Neuron M 75mg Tablet,Neurological,AGM Biotec,8.79,45,Rx
PH010,Vile Parle Generic Aid,DR Best Clonazepam 0.5 Tablet,Neurological,DR Best pharmaceuticals Pvt Ltd,2.22,154,Rx
PH010,Vile Parle Generic Aid,Nervibrain 100mg Tablet,Neurological,KC Laboratories,13.58,163,Rx
PH010,Vile Parle Generic Aid,Talo 10 Tablet,Neurological,Rishab Healthcare pvt. Ltd.,5.38,98,Rx
PH010,Vile Parle Generic Aid,Cyrator 20mg Tablet,Neurological,Cyrus Remedies,13.77,1,Rx
PH010,Vile Parle Generic Aid,Clozmet 1 MD Tablet,Neurological,Emocare,3.52,179,Rx
PH010,Vile Parle Generic Aid,Zecita Plus 10 Tablet,Neurological,Vyomax Lifesciences Pvt Ltd,9.37,91,Rx
PH010,Vile Parle Generic Aid,Eminaz 0.25mg Tablet,Neurological,Emenox Healthcare,2.04,217,Rx
PH010,Vile Parle Generic Aid,Dedep 20mg Tablet,Neurological,S P Pharma,2.13,106,Rx
PH010,Vile Parle Generic Aid,Priux 75mg Capsule,Neurological,Ajanta Pharma Ltd,13.79,226,Rx
PH010,Vile Parle Generic Aid,Censpram 20 Tablet,Neurological,USV Ltd,14.35,139,Rx
PH010,Vile Parle Generic Aid,Lukobal-NT Tablet,Neurological,Henin Lukinz Pvt Ltd,16.55,83,Rx
PH010,Vile Parle Generic Aid,Thyrid 50mcg Tablet,Hormonal,In Med Therapeutics,1.21,12,Rx
PH010,Vile Parle Generic Aid,Euthyrox 75 Tablet,Hormonal,Merck Ltd,1.54,180,Rx
PH010,Vile Parle Generic Aid,Rexusnorm 100 Tablet,Hormonal,Rexus Healthcare,1.33,12,Rx
PH010,Vile Parle Generic Aid,Sunthyroid 100mcg Tablet,Hormonal,Akumentis Healthcare Ltd,27.94,96,Rx
PH010,Vile Parle Generic Aid,Healtroxin 125mcg Tablet,Hormonal,Healing Pharma India Pvt Ltd,1.61,117,Rx
PH010,Vile Parle Generic Aid,Thyronorm 25mcg Tablet,Hormonal,Abbott,1.69,172,Rx
PH010,Vile Parle Generic Aid,Thyramax 150mcg Tablet,Hormonal,Astonea Labs Private Limited,1.4,119,Rx
PH010,Vile Parle Generic Aid,L-Thyro 25 Tablet,Hormonal,Zargan Healthcare,1.09,10,Rx
PH010,Vile Parle Generic Aid,Thyronorm 88mcg Tablet,Hormonal,Abbott,2.05,116,Rx
PH010,Vile Parle Generic Aid,Thyrocut 125 Tablet,Hormonal,Care Formulation Labs Pvt Ltd,1.79,105,Rx
PH010,Vile Parle Generic Aid,Thyronil 150mcg Tablet,Hormonal,East West Pharma,1.61,66,Rx
PH010,Vile Parle Generic Aid,Thyrocare 50mcg Tablet,Hormonal,Elder Pharmaceuticals Ltd,0.88,74,Rx
PH010,Vile Parle Generic Aid,Thyroban 50mcg Tablet,Hormonal,Bangalore Antibiotics & Biologicals Pvt Ltd,1.09,236,Rx
PH010,Vile Parle Generic Aid,Thyrotreat 100mcg Tablet,Hormonal,Treatwell Pharma,1.14,40,Rx
PH010,Vile Parle Generic Aid,Euthyrox 100 Tablet,Hormonal,Merck Ltd,1.37,19,Rx
PH010,Vile Parle Generic Aid,Thyroblu 25mcg Tablet,Hormonal,Bluewaterresearch,1.05,177,Rx
PH010,Vile Parle Generic Aid,Thyromed 75mcg Tablet,Hormonal,Comed Chemicals Ltd,1.47,139,Rx
PH010,Vile Parle Generic Aid,Thyrocloud 75 Tablet,Hormonal,Mendcure Life Sciences Pvt Ltd,1.31,144,Rx
PH010,Vile Parle Generic Aid,Thyrox 75 Tablet,Hormonal,Macleods Pharmaceuticals Pvt Ltd,1.63,69,Rx
PH010,Vile Parle Generic Aid,Thyrolix 100mcg Tablet,Hormonal,Elixir Life Care Pvt Ltd,1.29,90,Rx
PH010,Vile Parle Generic Aid,Thyroquik 88mcg Tablet,Hormonal,Vats Biotech Pvt Ltd,1.45,165,Rx
PH010,Vile Parle Generic Aid,Thyrox 12.5 Tablet,Hormonal,Macleods Pharmaceuticals Pvt Ltd,1.84,213,Rx
PH010,Vile Parle Generic Aid,Thyromed 100mcg Tablet,Hormonal,Comed Chemicals Ltd,1.41,78,Rx
PH010,Vile Parle Generic Aid,Thyroup 175mcg Tablet,Hormonal,Lupin Ltd,1.26,92,Rx
PH010,Vile Parle Generic Aid,Lethyrox 100 Tablet,Hormonal,Intas Pharmaceuticals Ltd,1.53,48,Rx
PH010,Vile Parle Generic Aid,Thyrozip 75mcg Tablet,Hormonal,Remedial Healthcare,1.68,21,Rx
PH010,Vile Parle Generic Aid,Thyropic 100mcg Tablet,Hormonal,Puremed Biotech,1.39,132,Rx
PH010,Vile Parle Generic Aid,Eltroxin 75mcg Tablet,Hormonal,Glaxo SmithKline Pharmaceuticals Ltd,1.46,165,Rx
PH010,Vile Parle Generic Aid,Thyrox 150 Tablet,Hormonal,Macleods Pharmaceuticals Pvt Ltd,1.77,36,Rx
PH010,Vile Parle Generic Aid,Thyramax 50mcg Tablet,Hormonal,Astonea Labs Private Limited,1.05,222,Rx
PH010,Vile Parle Generic Aid,Thyroprime 75mcg Tablet,Hormonal,Primus Remedies Pvt Ltd,1.33,78,Rx
PH010,Vile Parle Generic Aid,L-Thyro 75 Tablet,Hormonal,Zargan Healthcare,1.25,175,Rx
PH010,Vile Parle Generic Aid,Euthyroid 100 Tablet,Hormonal,Akumentis Healthcare Ltd,37.37,86,Rx
PH010,Vile Parle Generic Aid,Thyroup 150 Tablet,Hormonal,Lupin Ltd,1.79,53,Rx
PH010,Vile Parle Generic Aid,Thyrine 100mcg Tablet,Hormonal,Olcare Laboratories,1.36,97,Rx
PH010,Vile Parle Generic Aid,Tusnov-L Syrup,Respiratory,NovoLilly Pharmaceutical Pvt Ltd,1.1,93,OTC
PH010,Vile Parle Generic Aid,Asthacure Plus Tablet,Respiratory,Swiss Pharma Pvt Ltd,1.01,207,OTC
PH010,Vile Parle Generic Aid,Nebzmart FB 1mg Smartules 2ml,Respiratory,Glenmark Pharmaceuticals Ltd,56.99,118,OTC
PH010,Vile Parle Generic Aid,Ibinide 200 Nexcap,Respiratory,Indiabulls pharmaceutical ltd,5.78,230,OTC
PH010,Vile Parle Generic Aid,Triballi LS Syrup,Respiratory,Ancient Life Sciences,0.81,23,OTC
PH010,Vile Parle Generic Aid,Arnikof LS Syrup,Respiratory,Arnee Life Science,0.9,93,OTC
PH010,Vile Parle Generic Aid,Alrocuf LS Syrup,Respiratory,Alrosa Pharmaceuticals Pvt Ltd,0.64,154,OTC
PH010,Vile Parle Generic Aid,Kufstil Syrup,Respiratory,SBS Biosciences,0.78,6,OTC
PH010,Vile Parle Generic Aid,Durabec Breath Inhaler,Respiratory,Raptakos Brett & Co Ltd,6.1,52,OTC
PH010,Vile Parle Generic Aid,Nishkuf-LS Syrup,Respiratory,Ronish Bioceuticals,0.7,196,OTC
PH010,Vile Parle Generic Aid,Cheston LS Syrup Sugar Free,Respiratory,Cipla Ltd,1.08,225,OTC
PH010,Vile Parle Generic Aid,Coffson LS Syrup,Respiratory,Alson Pharma Private Limited,0.86,223,OTC
PH010,Vile Parle Generic Aid,Budesule 0.5mg Respules,Respiratory,Windlas Biotech Ltd,12.93,94,OTC
PH010,Vile Parle Generic Aid,Formonide 100 Inhaler,Respiratory,Zydus Cadila,2.44,63,OTC
PH010,Vile Parle Generic Aid,Salbuton 4 Tablet,Respiratory,PLG Pharmaceutical,3.88,124,OTC
PH010,Vile Parle Generic Aid,Duojet LD 0.63mg/500mcg Respules,Respiratory,Brinton Pharmaceuticals Pvt Ltd,5.94,38,OTC
PH010,Vile Parle Generic Aid,Etabol Tablet,Respiratory,Hamax Pharmaceuticals,1.38,2,OTC
PH010,Vile Parle Generic Aid,Ambrosal LS Syrup,Respiratory,Capri Pharmaceuticals,0.79,28,OTC
PH010,Vile Parle Generic Aid,Formonide 6mcg/100mcg Respicap,Respiratory,Zydus Cadila,5.33,96,OTC
PH010,Vile Parle Generic Aid,Duolin Forte Inhaler,Respiratory,Cipla Ltd,2.25,202,OTC
PH010,Vile Parle Generic Aid,Vexicof LS Syrup,Respiratory,Vexilla Healthcare,1.11,20,OTC
PH010,Vile Parle Generic Aid,Magnakof-LS Syrup,Respiratory,Mankind Pharma Ltd,1.09,101,OTC
PH010,Vile Parle Generic Aid,Uniresp 300mg Tablet,Respiratory,Algen Healthcare Limited,4.31,90,OTC
PH010,Vile Parle Generic Aid,Foracort Inhaler 200,Respiratory,Cipla Ltd,3.07,110,OTC
PH010,Vile Parle Generic Aid,Aerozest 0.31mg Respules (2.5 ml each),Respiratory,Macleods Pharmaceuticals Pvt Ltd,2.99,192,OTC
PH010,Vile Parle Generic Aid,Levobrex Kid Syrup,Respiratory,Agex Laboratories Pvt Ltd,1.15,34,OTC
PH010,Vile Parle Generic Aid,Pediakof LS Syrup,Respiratory,Medmate Life Science Private,1.16,102,OTC
PH010,Vile Parle Generic Aid,Respire Syrup,Respiratory,Meditouch Wellness,0.98,42,OTC
PH010,Vile Parle Generic Aid,Entcof-LS Syrup,Respiratory,Gladstone Pharma India Pvt Ltd,1.17,194,OTC
PH010,Vile Parle Generic Aid,Fluticort F 6mcg/100mcg Rotacap,Respiratory,Macleods Pharmaceuticals Pvt Ltd,5.31,129,OTC
PH010,Vile Parle Generic Aid,Unicontin-E 400 Tablet CR,Respiratory,Modi Mundi Pharma Pvt Ltd,23.9,235,OTC
PH010,Vile Parle Generic Aid,Budesal 1mg Respule 2ml,Respiratory,Cipla Ltd,59.06,201,OTC
PH010,Vile Parle Generic Aid,Wytrol Capsule,Supplement,Pfizer Ltd,16.04,1,OTC
PH010,Vile Parle Generic Aid,Bio Cal-D 1000mg/200IU Tablet,Supplement,Bio Drugs Laboratories Pvt Ltd,2.42,229,OTC
PH010,Vile Parle Generic Aid,Axifer 100mg Injection,Supplement,Medihealth Lifesciences Pvt. Ltd.,90.57,9,Rx
PH010,Vile Parle Generic Aid,Alferon XT 20mg Injection,Supplement,Alarius Healthcare,198.6,163,Rx
PH010,Vile Parle Generic Aid,Thiamo 100mg Injection,Supplement,Remark Healthcare,29.39,48,Rx
PH010,Vile Parle Generic Aid,NVM-LC Tablet,Supplement,Seagull Pharmaceutical Pvt Ltd,17.72,239,OTC
PH010,Vile Parle Generic Aid,Caldovis 500mg Capsule,Supplement,Salvador Visiontech,11.88,201,OTC
PH010,Vile Parle Generic Aid,Ferofe 100mg Injection,Supplement,Alive Healthcare,9.64,217,Rx
PH010,Vile Parle Generic Aid,Richcalvit Tablet,Supplement,CL Reddy Health Care,6.42,236,OTC
PH010,Vile Parle Generic Aid,New Sunbless C Tablet,Supplement,Zydus Cadila,15.2,235,OTC
PH010,Vile Parle Generic Aid,Redion 100mg Injection,Supplement,Innovative Pharmaceuticals,41.14,4,Rx
PH010,Vile Parle Generic Aid,Zincobus 100mg Injection,Supplement,Globus Remedies Ltd,232.83,122,Rx
PH010,Vile Parle Generic Aid,Uniron S 100mg Injection,Supplement,Unijules Life Science Ltd,226.78,143,Rx
PH010,Vile Parle Generic Aid,Folifred Tablet,Supplement,Fredun Pharmaceuticals Limited,1.57,179,OTC
PH010,Vile Parle Generic Aid,H 2 T-Active Injection,Supplement,Uvkan Healthcare Pvt Ltd,84.16,12,Rx
PH010,Vile Parle Generic Aid,Rolifol-Dha Softgel Capsule,Supplement,Rollick Healthcare Pvt Ltd,14.51,54,OTC
PH010,Vile Parle Generic Aid,Hibone-D Oral Drops,Supplement,Salsim Pharma Pvt Ltd,3.35,65,OTC
PH010,Vile Parle Generic Aid,Hemifill 50mg Injection,Supplement,Remedial Healthcare,78.21,165,Rx
PH010,Vile Parle Generic Aid,Vinoferon-S 5 Injection,Supplement,Vintas Pharmaceuticals Pvt. Ltd.,47.66,61,Rx
PH010,Vile Parle Generic Aid,Sioneuron Forte Injection,Supplement,Albert David Ltd,3.64,173,Rx
PH010,Vile Parle Generic Aid,Ferhance Tablet,Supplement,Hegde and Hegde Pharmaceutical LLP,10.66,199,OTC
PH010,Vile Parle Generic Aid,Irovis Injection,Supplement,Dolvis Bio Pharma Pvt Ltd,54.28,116,Rx
PH010,Vile Parle Generic Aid,Trinurosol HP 1000mg Injection,Supplement,Wockhardt Ltd,11.85,229,Rx
PH010,Vile Parle Generic Aid,Feromaxx 100mg Injection,Supplement,Maxx Farmacia (India) Lip,43.5,114,Rx
PH010,Vile Parle Generic Aid,Fenora-S 100mg Injection,Supplement,Neiss Labs Pvt Ltd,277.13,84,Rx
PH010,Vile Parle Generic Aid,Imunofer 100mg Injection,Supplement,Tamman Titoe Pharma Pvt Ltd,54.72,19,Rx
PH010,Vile Parle Generic Aid,Asthim 50mg Injection,Supplement,Aspen Pharma,5.55,45,Rx
PH010,Vile Parle Generic Aid,Ostabar Tablet,Supplement,JVG Pharmaceuticals,13.02,248,OTC
PH010,Vile Parle Generic Aid,I Ten 100mg Injection,Supplement,Feron Healthcare Pvt Ltd,53.86,8,Rx
PH010,Vile Parle Generic Aid,Fastovorin 50mg Injection,Supplement,Alkem Laboratories Ltd,299.92,153,Rx
PH010,Vile Parle Generic Aid,Imec 20mg Injection,Supplement,I.I.F.A Health Care,59.42,245,Rx
PH010,Vile Parle Generic Aid,Dyferol 100mg Injection,Supplement,Medna Biotech Private Limited,234.77,83,Rx
